complexity_score,department_count,original_cost_usd,change_domain,risk_level,cost_overrun_usd
8.225681037382103,2,52271.377973759256,Electrical,Medium,12777.57960741238
1.0416882070414257,5,95330.72283903832,Mechanical,Medium,21931.450484303557
4.001492545220298,4,391725.3020210497,Software,Medium,75878.44987330932
4.5835182423184895,1,357804.32070649124,Mechanical,Low,47183.5062511373
5.836560426441306,2,297149.3957249914,Mechanical,Medium,30724.89480315467
9.278700547714845,5,447967.63623716024,Electrical,High,176857.4291325113
4.1171139492936515,2,292049.9923887096,Electrical,Medium,34824.54012981168
4.122578817066049,1,234017.03198184175,Mechanical,Low,38088.72861575028
7.637511232987736,5,170845.00240657557,Mechanical,High,58784.085161699964
5.069961468008264,2,470283.8043623501,Electrical,Medium,72431.94491561771
3.021443406459838,3,42275.01530065239,Software,Medium,3479.5825436652517
5.07195564519424,1,465512.7986583434,Electrical,Low,25839.09345467499
2.2677131834181985,1,413530.61530557816,Mechanical,Low,81492.43128266474
2.58748287855601,1,65835.03234331495,Software,Medium,7590.54476802655
5.4853099546553175,3,282927.1944799515,Mechanical,Medium,60121.016853385314
4.770329045540931,3,433407.4428927943,Software,Medium,58917.48906113352
9.2336131096129,4,286332.7726399697,Mechanical,High,118049.38345235655
4.261545092049698,2,453692.7109587505,Software,Medium,85602.81836498398
6.225295152502391,4,471548.9245912052,Software,High,133570.03714271667
6.690378591275773,2,211769.87656996865,Mechanical,Medium,29093.031849800216
1.1178501092950026,3,189279.5170417555,Software,Low,17061.914496052483
6.971836348150395,3,468224.25583060924,Electrical,Medium,99808.2803224594
2.6023237018277627,4,337894.89051368437,Mechanical,Medium,59939.244127939666
9.649632857225097,5,58895.317992736476,Electrical,High,23361.663798987127
2.3379645497780164,4,22103.582862117917,Mechanical,Medium,5083.9560979888265
4.731617113543214,2,282749.8964476343,Software,Medium,35407.75564709069
1.7681470127077947,4,465155.3117537739,Software,Medium,47533.805291427896
9.971868266613527,1,422280.10250050336,Software,High,134953.53147917855
5.519755092981184,2,338248.0254857039,Mechanical,Medium,29813.886417464284
6.358465155880394,2,70418.80859665267,Electrical,Medium,15503.676172461799
1.6036882964958474,5,127861.4604905991,Electrical,Medium,22881.254293531685
7.7496442335926,3,437880.10204975546,Mechanical,Medium,91667.02975077817
2.889150337860272,2,92220.81109179334,Mechanical,Medium,10481.78155218838
9.082488604966423,3,139941.26471696683,Electrical,High,54820.18775476719
2.8462567643380643,4,65670.72494652553,Electrical,Medium,14224.360995717609
2.716189485972999,1,338378.00747579115,Electrical,Low,33304.60138875802
1.328947010632854,5,472047.1703762416,Electrical,Medium,94184.10062954301
5.248602505989993,3,135215.0477660976,Mechanical,Medium,31356.039744440135
6.083570199363548,2,238227.89731718678,Mechanical,High,70999.02790317101
1.5913777548551713,3,317535.53011589096,Software,Medium,39246.570801382644
7.9797485502550956,2,499733.6578595997,Electrical,High,164289.745606718
5.079599512732249,3,53299.224433788484,Software,High,12484.792238656535
5.7195124239482205,2,249786.82895334886,Mechanical,Medium,44798.759412603635
4.966864722444053,4,193174.93983134752,Mechanical,Medium,37253.141566518294
4.6068675478779335,2,433044.26244595525,Software,Medium,60457.19343655734
6.036762981773961,2,238507.8977748163,Electrical,Medium,22473.500671769776
2.3971622133764123,1,56377.784767988895,Electrical,Low,3076.961120694626
2.63735317445744,2,317577.64849800523,Electrical,Medium,33429.987872710095
8.756070589121656,1,385619.528513676,Electrical,Medium,94898.27352105992
9.515039159202695,5,2437.7445811416815,Software,High,992.2029057756455
4.359783846517777,1,429619.38602489413,Software,Medium,78354.18558693344
3.436702058291984,4,93825.47700282715,Mechanical,Medium,22864.912208249654
6.795995889151142,1,276482.6129620356,Electrical,Medium,52090.81607156264
4.678607539882868,5,208482.9528430376,Electrical,High,68214.32616353907
1.2284772009431038,4,360107.25448865467,Electrical,Low,35930.58652501532
2.4053733762957132,3,186209.64577808516,Software,Low,45698.48452373511
7.443750059626578,3,435011.8251641737,Electrical,Medium,65584.1433889777
6.930315477191362,1,365517.6841184363,Software,Medium,65753.50128718185
1.2438639325313514,1,324208.8723603978,Electrical,Low,42243.7382013798
2.997749457396545,5,398324.0571858643,Electrical,Medium,94523.54183503402
3.0796731692926427,5,377257.49442926276,Mechanical,High,89953.51955485546
7.047034692388555,2,18933.398785855115,Electrical,High,5201.20099041019
1.1773948397892773,5,197972.44256856924,Electrical,Medium,25283.69098289865
1.9369772378611647,2,465472.84136092843,Mechanical,Low,9324.792802636905
8.199244768358705,4,63736.41022712088,Software,High,22913.558707639128
2.6069019584890025,1,368811.17866559356,Software,Low,27005.372260439006
6.874714970666872,4,487321.31385632954,Electrical,Medium,150287.37802836832
3.1436450294205387,5,27047.115893440845,Software,High,8869.111661157427
1.8949725348341064,4,341414.7464326786,Electrical,Medium,54795.25236511575
3.1885497189950867,4,234608.91650921418,Mechanical,Medium,36175.115812138705
7.500402386700932,4,290008.45243198634,Mechanical,High,100998.87705355138
8.701268212956572,5,43585.3269056781,Electrical,High,16027.428824090359
8.471978781102925,4,22460.4689816028,Mechanical,High,8098.271165070133
4.5746517665660935,2,333766.4636149099,Mechanical,Low,84677.07417699884
7.012766229135815,5,411831.4054805382,Electrical,High,124354.01075936199
2.844858658742389,4,391225.65213155065,Electrical,Medium,64255.208785000075
3.6383295723491194,5,272359.05820525246,Mechanical,Medium,65337.40293893917
9.067022366690077,3,50833.543746952906,Software,High,16571.6485095431
1.1170173115966242,2,344334.1774741709,Software,Low,63971.21326334064
1.7695767776902127,4,121702.55289351883,Electrical,Medium,23180.272594722996
2.870976296314246,3,455623.2826809244,Electrical,Medium,53362.65522191715
1.2387898348643773,3,419294.41441330675,Software,Low,58191.89381234659
2.632918915808176,5,354982.10057660803,Mechanical,Medium,54760.72696988276
6.247374048727229,3,474474.1319597341,Software,Medium,77755.72708895185
4.792820955332481,2,16679.48893412519,Software,High,4251.308426241825
9.034045399692774,2,368364.01210532023,Software,High,143182.62703164853
8.356992055645968,1,165791.14688886626,Software,Medium,38567.51914834721
4.076356165280884,2,453126.8769574963,Electrical,Medium,67976.49098821326
3.3348109008816325,3,134070.92313432682,Electrical,Medium,26691.036898017643
4.417231673505402,2,362703.3931581935,Mechanical,Medium,61546.92501611119
6.31265448263327,5,438945.8628057399,Mechanical,High,125624.18405236925
3.4125727674058863,1,21786.75237295853,Mechanical,Low,2482.2019652168815
6.617340170642207,3,199426.14221642603,Mechanical,Medium,41002.438173646486
4.6847048697211635,1,381392.2069789474,Software,Low,68023.24135988251
5.968424627667822,3,228004.52586428594,Electrical,Medium,39035.02336059911
4.92513876221785,5,134359.06226700408,Electrical,High,37384.58312364326
3.650191835877259,1,110682.86906277182,Mechanical,Low,13555.943017047954
9.53607976265941,4,66627.61519127258,Mechanical,High,22704.690512530637
7.872452147437848,3,428707.65036828484,Software,High,133718.76964880349
2.261018581898073,4,288102.34622252645,Software,Medium,46059.29664782144
8.816211783081215,1,39116.087550736534,Mechanical,High,11073.411111015588
5.386880784245623,4,191907.5814617471,Electrical,Medium,49696.83806826598
9.050970042046822,4,184499.09175174983,Electrical,High,80530.03551268953
8.198697303525837,1,91687.85616402203,Electrical,Medium,21649.886422089134
4.826921540223101,5,218318.30511062316,Mechanical,High,51052.418065440266
1.2022237748810567,4,166717.5833311751,Electrical,Medium,19328.348591563266
3.4180962344645147,4,171560.0490405991,Software,Medium,29566.459424312656
5.874707931947802,5,369774.25233619136,Software,High,90893.08337826635
6.701303978435325,4,112408.42936709296,Mechanical,High,32230.303967322045
3.3209891688988207,4,321288.1194688223,Software,Medium,54697.16226248932
2.254204666655417,4,285754.16231658653,Mechanical,Medium,40395.455971565425
8.514372131193692,2,284478.1636565958,Electrical,Medium,62058.36828546404
9.85961962633197,5,331840.6657247462,Electrical,High,109126.75740722043
5.731211640724172,4,274642.6360616313,Electrical,High,80457.6744800333
2.5451135726347314,5,439748.3023083459,Software,High,130065.31891761214
3.4507659386743206,3,338114.4658831796,Mechanical,Low,54866.36273389294
1.1655160889272005,3,273934.6624343227,Electrical,Low,41042.92378035815
9.228689259044492,4,415051.7970235348,Mechanical,Medium,119476.41889135016
2.05975974601127,5,303467.1359018064,Electrical,Medium,48718.931956114415
6.188648279628282,5,146280.97964480432,Software,Medium,36399.92533654145
3.466496986184854,5,104340.36417010904,Software,High,27336.945869821324
5.9876020226421405,2,77011.56504567672,Mechanical,Medium,12807.224605228173
6.862783495166778,3,449828.1510605047,Software,High,117027.68710238228
8.467676233364815,5,355357.58046723483,Software,High,152905.52161505356
2.8577914458454288,5,468751.8406439961,Mechanical,Medium,83996.65326387895
1.0989624579263242,2,302042.61105175654,Electrical,Low,48230.65017376336
2.2319706706192655,2,237227.03986596136,Software,Low,32987.45503205852
9.100167776632945,5,30798.527996473775,Mechanical,High,10539.853881685032
8.865010698062637,1,336149.49849146884,Software,Medium,72450.46626464471
6.376717919532775,5,291522.17112434737,Software,High,112567.40390120517
6.40465174390288,5,495114.2379002231,Software,High,169423.50575753918
6.9853300709163,2,120340.23011333928,Software,High,35919.32260860421
2.5783415076110465,2,265837.94028813107,Mechanical,Medium,26876.81581157499
9.229707513324637,5,325827.71022391826,Mechanical,High,126959.01948713162
4.768934724028658,5,322650.9961964295,Mechanical,Medium,75316.07690253515
4.448246754245477,5,281085.477931253,Software,High,80891.59696862832
5.670259347545538,2,388687.0771532855,Software,Medium,47065.76578070264
1.4226937009754954,5,103285.62355388139,Software,Medium,24348.44243197643
2.4965503188047147,5,363087.9729369335,Mechanical,Medium,79027.65135576965
7.642302547837334,4,310247.5511451115,Software,High,98426.54221921218
1.7451880113261382,1,448141.4807854921,Electrical,Low,48023.14717406072
6.428368985197494,3,423750.02507775725,Software,High,98520.44067133345
3.2081419871318886,1,158258.3725271441,Electrical,Low,3049.4142876070105
4.503660526377789,4,138842.42516260137,Software,Medium,34955.18586823056
3.598243630936299,3,490845.0086023715,Mechanical,Medium,86119.35140678422
4.201054448184542,5,264105.325276713,Software,Medium,55628.68775366451
7.471413146658209,4,453304.06099330395,Electrical,Medium,115005.07952826652
3.6740954406085753,5,82776.63086646062,Electrical,Medium,30330.84873365004
6.097641762672074,2,321766.63848528697,Software,Medium,72371.55629254154
5.284453619791897,4,405120.2334929325,Electrical,High,104113.78972753072
6.973040488263833,2,473750.22954363696,Electrical,Low,52385.77856831018
9.431467653922821,4,169332.73036749472,Mechanical,High,71830.74152668672
7.593148874892252,4,362765.6037921022,Software,High,140282.19388962083
2.934463407316811,2,269867.6915107699,Software,Medium,43926.36131016298
1.2806482155515622,3,31253.834107167626,Software,Low,2768.01993591953
3.360376398698426,1,345309.86891716276,Electrical,Low,47849.5593484224
6.355701376302293,5,345358.18256068387,Software,High,106773.78914137921
1.462832321358253,4,465372.795618422,Software,Medium,86131.93189320825
5.467296224811127,5,249158.91063831723,Mechanical,High,94964.99745960289
6.371585640252003,2,115895.20943454682,Mechanical,Medium,18357.818171890573
4.008195017352647,5,23237.347900890898,Mechanical,High,8521.447630011648
7.938209833712397,2,208405.45115626694,Electrical,Medium,44768.77693794555
1.9593842782039461,5,151656.4333386734,Software,High,46101.19365494193
1.6762400356222789,1,380783.0647059139,Mechanical,Low,11294.76150525404
7.55369880583243,1,177779.61465568226,Mechanical,Medium,34652.12823909349
5.459421845855786,1,474586.5269611071,Mechanical,Low,56054.41527826819
7.195621567849624,1,481192.79129090434,Software,Medium,97040.22362881838
4.913446047433716,1,310833.3865186363,Software,Medium,67469.44023138226
3.2176182991519613,1,464401.48322042654,Software,Medium,61644.78521532033
8.371920859067798,2,380666.3179127333,Electrical,High,102983.96870231451
8.194742910720814,4,273882.96084658796,Electrical,High,105238.00717548905
7.252268237689841,5,90973.65977596628,Mechanical,High,34467.5053259414
3.449306235069664,1,229840.37381340616,Software,Low,51638.163430197186
6.312076001821784,2,280876.3572179462,Mechanical,Medium,55439.24564312932
4.248765072460241,2,432116.82878677006,Software,Medium,53780.278104296645
1.8242386599397074,2,241185.35489129677,Software,Medium,37599.745544345715
9.255822179160186,4,448939.6616663004,Software,High,162719.71981742934
2.2313676782706526,5,337500.140532711,Electrical,Medium,63275.560670134706
9.552136184387223,4,69362.53246378202,Electrical,High,22671.715369551865
5.014051956621602,3,497495.70329322136,Software,High,138845.59759403934
